industrial,homebrew,capacitive,timestamp
377.0000,198,-2,2015-01-22T15:44:31.482Z
377.0000,198,-2,2015-01-22T15:39:29.407Z
377.0000,198,-2,2015-01-22T15:34:27.334Z
376.0000,197,-2,2015-01-22T15:29:25.251Z
379.0000,198,-2,2015-01-22T15:24:23.176Z
380.0000,197,-2,2015-01-22T15:19:21.097Z
381.0000,197,-2,2015-01-22T15:14:19.021Z
381.0000,198,-2,2015-01-22T15:09:16.944Z
379.0000,197,-2,2015-01-22T15:04:14.866Z
380.0000,197,-2,2015-01-22T14:59:12.788Z
380.0000,197,-2,2015-01-22T14:54:10.717Z
380.0000,197,-2,2015-01-22T14:49:08.635Z
381.0000,197,-2,2015-01-22T14:44:06.558Z
381.0000,197,-2,2015-01-22T14:39:04.484Z
380.0000,197,-2,2015-01-22T14:34:02.403Z
381.0000,197,-2,2015-01-22T14:29:00.327Z
383.0000,197,-2,2015-01-22T14:23:58.249Z
383.0000,197,-2,2015-01-22T14:18:56.173Z
384.0000,197,-2,2015-01-22T14:13:54.099Z
383.0000,197,-2,2015-01-22T14:08:52.018Z
384.0000,197,-2,2015-01-22T14:03:49.941Z
383.0000,197,-2,2015-01-22T13:58:47.864Z
384.0000,197,-2,2015-01-22T13:53:45.787Z
385.0000,197,-2,2015-01-22T13:48:43.595Z
384.0000,197,-2,2015-01-22T13:43:41.508Z
384.0000,197,-2,2015-01-22T13:38:39.431Z
386.0000,197,-2,2015-01-22T13:33:37.355Z
384.0000,197,-2,2015-01-22T13:28:35.278Z
385.0000,197,-2,2015-01-22T13:23:33.202Z
385.0000,197,-2,2015-01-22T13:18:30.999Z
387.0000,197,-2,2015-01-22T13:13:28.921Z
386.0000,198,-2,2015-01-22T13:08:26.845Z
387.0000,197,-2,2015-01-22T13:03:24.767Z
385.0000,197,-2,2015-01-22T12:58:22.565Z
386.0000,197,-2,2015-01-22T12:53:20.406Z
389.0000,197,-2,2015-01-22T12:48:18.288Z
390.0000,197,-2,2015-01-22T12:43:16.209Z
392.0000,196,-2,2015-01-22T12:38:14.133Z
391.0000,196,-2,2015-01-22T12:33:11.973Z
391.0000,197,-2,2015-01-22T12:28:09.729Z
391.0000,197,-2,2015-01-22T12:23:07.665Z
391.0000,197,-2,2015-01-22T12:18:05.452Z
391.0000,197,-2,2015-01-22T12:13:03.373Z
390.0000,197,-2,2015-01-22T12:08:01.299Z
391.0000,197,-2,2015-01-22T12:02:59.218Z
392.0000,197,-2,2015-01-22T11:57:55.831Z
393.0000,197,-2,2015-01-22T11:52:53.448Z
394.0000,197,-2,2015-01-22T11:47:51.366Z
393.0000,197,-2,2015-01-22T11:42:49.287Z
392.0000,197,-2,2015-01-22T11:37:47.209Z
392.0000,196,-2,2015-01-22T11:32:45.133Z
390.0000,197,-2,2015-01-22T11:27:43.054Z
390.0000,197,-2,2015-01-22T11:22:40.976Z
391.0000,197,-2,2015-01-22T11:17:38.774Z
394.0000,196,-2,2015-01-22T11:12:36.699Z
395.0000,196,-2,2015-01-22T11:07:34.621Z
393.0000,196,-2,2015-01-22T11:02:32.336Z
396.0000,196,-2,2015-01-22T10:57:28.721Z
397.0000,196,-2,2015-01-22T10:52:26.641Z
397.0000,196,-2,2015-01-22T10:47:24.563Z
396.0000,196,-2,2015-01-22T10:42:22.487Z
397.0000,196,-2,2015-01-22T10:37:20.409Z
397.0000,196,-2,2015-01-22T10:32:18.335Z
396.0000,196,-2,2015-01-22T10:27:16.254Z
395.0000,196,-2,2015-01-22T10:22:14.179Z
395.0000,196,-2,2015-01-22T10:17:12.104Z
396.0000,196,-2,2015-01-22T10:12:09.857Z
396.0000,196,-2,2015-01-22T10:07:07.575Z
394.0000,196,-2,2015-01-22T10:02:05.495Z
394.0000,196,-2,2015-01-22T09:57:02.950Z
396.0000,196,-2,2015-01-22T09:52:00.717Z
399.0000,196,-2,2015-01-22T09:46:58.640Z
399.0000,196,-2,2015-01-22T09:41:56.562Z
398.0000,196,-2,2015-01-22T09:36:54.486Z
398.0000,196,-2,2015-01-22T09:31:52.409Z
397.0000,196,-2,2015-01-22T09:26:50.333Z
398.0000,196,-2,2015-01-22T09:21:48.256Z
399.0000,196,-2,2015-01-22T09:16:46.181Z
401.0000,196,-2,2015-01-22T09:11:44.102Z
402.0000,195,-2,2015-01-22T09:06:42.026Z
403.0000,196,-2,2015-01-22T09:01:39.949Z
405.0000,195,-2,2015-01-22T08:56:37.872Z
405.0000,196,-2,2015-01-22T08:51:35.796Z
406.0000,196,-2,2015-01-22T08:46:33.724Z
404.0000,196,-2,2015-01-22T08:41:31.640Z
402.0000,196,-2,2015-01-22T08:36:29.487Z
404.0000,196,-2,2015-01-22T08:31:27.362Z
405.0000,196,-2,2015-01-22T08:26:25.284Z
401.0000,196,-2,2015-01-22T08:21:22.697Z
401.0000,196,-2,2015-01-22T08:16:20.505Z
401.0000,196,-2,2015-01-22T08:11:18.431Z
401.0000,196,-2,2015-01-22T08:06:16.351Z
404.0000,196,-2,2015-01-22T08:01:14.275Z
403.0000,196,-2,2015-01-22T07:56:12.099Z
403.0000,196,-2,2015-01-22T07:51:09.746Z
405.0000,196,-2,2015-01-22T07:46:07.675Z
405.0000,196,-2,2015-01-22T07:41:05.599Z
406.0000,195,-2,2015-01-22T07:36:03.161Z
405.0000,195,-2,2015-01-22T07:31:00.943Z
404.0000,195,-2,2015-01-22T07:25:58.616Z
405.0000,196,-2,2015-01-22T07:20:56.165Z
401.0000,195,-2,2015-01-22T07:15:53.966Z
402.0000,196,-2,2015-01-22T07:10:51.886Z
406.0000,195,-2,2015-01-22T07:05:49.808Z
405.0000,196,-2,2015-01-22T07:00:47.731Z
407.0000,195,-2,2015-01-22T06:55:45.530Z
404.0000,195,-2,2015-01-22T06:50:43.452Z
401.0000,195,-2,2015-01-22T06:45:41.375Z
401.0000,195,-2,2015-01-22T06:40:39.300Z
402.0000,196,-2,2015-01-22T06:35:37.222Z
401.0000,196,-2,2015-01-22T06:30:33.795Z
400.0000,195,-2,2015-01-22T06:25:31.317Z
402.0000,195,-2,2015-01-22T06:20:29.240Z
399.0000,195,-2,2015-01-22T06:15:27.164Z
401.0000,195,-2,2015-01-22T06:10:25.086Z
402.0000,195,-2,2015-01-22T06:05:23.009Z
406.0000,195,-2,2015-01-22T06:00:20.933Z
405.0000,195,-2,2015-01-22T05:55:18.855Z
408.0000,195,-2,2015-01-22T05:50:16.784Z
407.0000,195,-2,2015-01-22T05:45:14.703Z
405.0000,195,-2,2015-01-22T05:40:12.629Z
405.0000,195,-2,2015-01-22T05:35:10.547Z
402.0000,195,-2,2015-01-22T05:30:08.466Z
404.0000,195,-2,2015-01-22T05:25:06.389Z
404.0000,195,-2,2015-01-22T05:20:04.309Z
404.0000,195,-2,2015-01-22T05:15:02.130Z
406.0000,195,-2,2015-01-22T05:10:00.031Z
403.0000,195,-2,2015-01-22T05:04:57.957Z
403.0000,195,-2,2015-01-22T04:59:55.877Z
403.0000,195,-2,2015-01-22T04:54:53.800Z
406.0000,195,-2,2015-01-22T04:49:51.724Z
406.0000,195,-2,2015-01-22T04:44:49.648Z
405.0000,195,-2,2015-01-22T04:39:47.570Z
406.0000,195,-2,2015-01-22T04:34:45.494Z
407.0000,195,-2,2015-01-22T04:29:43.415Z
406.0000,194,-2,2015-01-22T04:24:41.339Z
407.0000,195,-2,2015-01-22T04:19:39.261Z
405.0000,195,-2,2015-01-22T04:14:37.139Z
404.0000,195,-2,2015-01-22T04:09:35.061Z
406.0000,194,-2,2015-01-22T04:04:32.986Z
403.0000,194,-2,2015-01-22T03:59:30.908Z
405.0000,194,-2,2015-01-22T03:54:28.832Z
405.0000,194,-2,2015-01-22T03:49:26.755Z
405.0000,194,-2,2015-01-22T03:44:24.677Z
401.0000,194,-2,2015-01-22T03:39:22.279Z
404.0000,194,-2,2015-01-22T03:34:20.150Z
403.0000,194,-2,2015-01-22T03:29:17.851Z
402.0000,194,-2,2015-01-22T03:24:15.621Z
402.0000,195,-2,2015-01-22T03:19:13.542Z
401.0000,194,-2,2015-01-22T03:14:11.465Z
399.0000,194,-2,2015-01-22T03:09:09.389Z
394.0000,194,-2,2015-01-22T03:04:07.311Z
395.0000,194,-2,2015-01-22T02:59:05.239Z
398.0000,195,-2,2015-01-22T02:54:03.157Z
398.0000,194,-2,2015-01-22T02:48:59.577Z
398.0000,194,-2,2015-01-22T02:43:57.383Z
395.0000,195,-2,2015-01-22T02:38:55.305Z
396.0000,194,-2,2015-01-22T02:33:53.225Z
397.0000,194,-2,2015-01-22T02:28:51.150Z
395.0000,194,-2,2015-01-22T02:23:49.072Z
392.0000,194,-2,2015-01-22T02:18:46.872Z
396.0000,194,-2,2015-01-22T02:13:44.794Z
392.0000,194,-2,2015-01-22T02:08:42.716Z
391.0000,194,-2,2015-01-22T02:03:40.640Z
384.0000,194,-2,2015-01-22T01:58:38.439Z
383.0000,194,-2,2015-01-22T01:53:36.244Z
383.0000,194,-2,2015-01-22T01:48:34.032Z
381.0000,194,-2,2015-01-22T01:43:31.960Z
382.0000,194,-2,2015-01-22T01:38:29.757Z
382.0000,194,-2,2015-01-22T01:33:27.680Z
385.0000,194,-2,2015-01-22T01:28:25.475Z
389.0000,194,-2,2015-01-22T01:23:23.400Z
387.0000,194,-2,2015-01-22T01:18:21.323Z
388.0000,194,-2,2015-01-22T01:13:18.872Z
389.0000,194,-2,2015-01-22T01:08:16.666Z
391.0000,194,-2,2015-01-22T01:03:14.589Z
389.0000,194,-2,2015-01-22T00:58:12.398Z
393.0000,193,-2,2015-01-22T00:53:09.685Z
395.0000,193,-2,2015-01-22T00:48:06.908Z
391.0000,193,-2,2015-01-22T00:43:03.658Z
392.0000,193,-2,2015-01-22T00:38:01.456Z
391.0000,193,-2,2015-01-22T00:32:59.380Z
392.0000,193,-2,2015-01-22T00:27:57.177Z
391.0000,193,-2,2015-01-22T00:22:55.099Z
390.0000,193,-2,2015-01-22T00:17:52.896Z
379.0000,193,-2,2015-01-22T00:12:50.831Z
377.0000,193,-2,2015-01-22T00:07:48.618Z
375.0000,194,-2,2015-01-22T00:02:46.482Z
375.0000,193,-2,2015-01-21T23:57:44.214Z
374.0000,193,-2,2015-01-21T23:52:42.137Z
373.0000,193,-2,2015-01-21T23:47:39.797Z
372.0000,193,-2,2015-01-21T23:42:37.613Z
371.0000,193,-2,2015-01-21T23:37:35.532Z
370.0000,193,-2,2015-01-21T23:32:33.455Z
371.0000,193,-2,2015-01-21T23:27:31.394Z
371.0000,193,-2,2015-01-21T23:22:29.174Z
368.0000,193,-2,2015-01-21T23:17:27.099Z
367.0000,193,-2,2015-01-21T23:12:25.021Z
369.0000,193,-2,2015-01-21T23:07:22.818Z
369.0000,193,-2,2015-01-21T23:02:20.741Z
369.0000,193,-2,2015-01-21T22:57:18.540Z
370.0000,193,-2,2015-01-21T22:52:16.462Z
367.0000,192,-2,2015-01-21T22:47:14.259Z
367.0000,192,-2,2015-01-21T22:42:12.112Z
365.0000,192,-2,2015-01-21T22:37:09.982Z
364.0000,192,-2,2015-01-21T22:32:07.903Z
364.0000,192,-2,2015-01-21T22:27:05.366Z
364.0000,192,-2,2015-01-21T22:22:03.249Z
363.0000,192,-2,2015-01-21T22:17:01.173Z
362.0000,192,-2,2015-01-21T22:11:59.094Z
363.0000,192,-2,2015-01-21T22:06:57.018Z
362.0000,192,-2,2015-01-21T22:01:54.945Z
364.0000,192,-2,2015-01-21T21:56:52.865Z
363.0000,192,-2,2015-01-21T21:51:50.787Z
363.0000,192,-2,2015-01-21T21:46:48.587Z
361.0000,192,-2,2015-01-21T21:41:46.515Z
360.0000,191,-2,2015-01-21T21:36:44.431Z
360.0000,191,-2,2015-01-21T21:31:42.356Z
358.0000,192,-2,2015-01-21T21:26:40.286Z
358.0000,192,-2,2015-01-21T21:21:38.200Z
356.0000,191,-2,2015-01-21T21:16:36.018Z
358.0000,191,-2,2015-01-21T21:11:33.920Z
357.0000,191,-2,2015-01-21T21:06:31.844Z
358.0000,192,-2,2015-01-21T21:01:29.767Z
355.0000,191,-2,2015-01-21T20:56:27.689Z
357.0000,191,-2,2015-01-21T20:51:25.518Z
353.0000,191,-2,2015-01-21T20:46:23.410Z
357.0000,191,-2,2015-01-21T20:41:21.331Z
356.0000,191,-2,2015-01-21T20:36:19.256Z
355.0000,191,-2,2015-01-21T20:31:17.179Z
355.0000,191,-2,2015-01-21T20:26:14.978Z
355.0000,191,-2,2015-01-21T20:21:12.824Z
354.0000,191,-2,2015-01-21T20:16:10.571Z
354.0000,191,-2,2015-01-21T20:11:08.509Z
355.0000,191,-2,2015-01-21T20:06:06.106Z
355.0000,191,-2,2015-01-21T20:01:03.342Z
353.0000,190,-2,2015-01-21T19:56:01.265Z
354.0000,191,-2,2015-01-21T19:50:59.186Z
351.0000,191,-2,2015-01-21T19:45:56.996Z
352.0000,191,-2,2015-01-21T19:40:54.912Z
348.0000,191,-2,2015-01-21T19:35:52.833Z
351.0000,191,-2,2015-01-21T19:30:50.752Z
349.0000,190,-2,2015-01-21T19:25:48.678Z
351.0000,191,-2,2015-01-21T19:20:46.600Z
351.0000,190,-2,2015-01-21T19:15:44.522Z
352.0000,190,-2,2015-01-21T19:10:42.445Z
350.0000,190,-2,2015-01-21T19:05:40.366Z
348.0000,191,-2,2015-01-21T19:00:37.121Z
347.0000,191,-2,2015-01-21T18:55:34.713Z
349.0000,191,-2,2015-01-21T18:50:32.636Z
347.0000,190,-2,2015-01-21T18:45:30.558Z
347.0000,191,-2,2015-01-21T18:40:28.484Z
347.0000,191,-2,2015-01-21T18:35:26.405Z
346.0000,190,-2,2015-01-21T18:30:24.328Z
347.0000,190,-2,2015-01-21T18:25:22.124Z
347.0000,191,-2,2015-01-21T18:20:20.056Z
347.0000,190,-2,2015-01-21T18:15:17.972Z
344.0000,190,-2,2015-01-21T18:10:15.895Z
350.0000,190,-2,2015-01-21T18:05:13.693Z
347.0000,190,-2,2015-01-21T18:00:11.616Z
348.0000,190,-2,2015-01-21T17:55:09.541Z
347.0000,190,-2,2015-01-21T17:50:07.459Z
347.0000,190,-2,2015-01-21T17:45:05.262Z
349.0000,190,-2,2015-01-21T17:40:02.541Z
348.0000,190,-2,2015-01-21T17:35:00.232Z
349.0000,190,-2,2015-01-21T17:29:58.014Z
350.0000,190,-2,2015-01-21T17:24:55.547Z
346.0000,190,-2,2015-01-21T17:19:53.372Z
343.0000,190,-2,2015-01-21T17:14:51.295Z
343.0000,190,-2,2015-01-21T17:09:49.123Z
345.0000,190,-2,2015-01-21T17:04:47.016Z
345.0000,190,-2,2015-01-21T16:59:44.939Z
345.0000,190,-2,2015-01-21T16:54:42.862Z
346.0000,190,-2,2015-01-21T16:49:40.785Z
346.0000,190,-2,2015-01-21T16:44:38.707Z
345.0000,190,-2,2015-01-21T16:39:36.649Z
345.0000,190,-2,2015-01-21T16:34:34.558Z
343.0000,190,-2,2015-01-21T16:29:32.476Z
344.0000,191,-2,2015-01-21T16:24:30.398Z
344.0000,190,-2,2015-01-21T16:19:28.320Z
346.0000,190,-2,2015-01-21T16:14:26.244Z
345.0000,190,-2,2015-01-21T16:09:24.167Z
345.0000,190,-2,2015-01-21T16:04:22.089Z
345.0000,191,-2,2015-01-21T15:59:20.017Z
347.0000,190,-2,2015-01-21T15:54:17.935Z
341.0000,190,-2,2015-01-21T15:49:15.859Z
342.0000,190,-2,2015-01-21T15:44:13.795Z
344.0000,190,-2,2015-01-21T15:39:11.703Z
345.0000,191,-2,2015-01-21T15:34:09.627Z
341.0000,191,-2,2015-01-21T15:29:07.550Z
342.0000,191,-2,2015-01-21T15:24:05.475Z
340.0000,191,-2,2015-01-21T15:19:03.396Z
342.0000,191,-2,2015-01-21T15:14:01.319Z
342.0000,191,-2,2015-01-21T15:08:59.244Z
341.0000,191,-2,2015-01-21T15:03:57.166Z
342.0000,191,-2,2015-01-21T14:58:55.089Z
342.0000,191,-2,2015-01-21T14:53:53.013Z
341.0000,191,-2,2015-01-21T14:48:50.936Z
340.0000,191,-2,2015-01-21T14:43:48.868Z
339.0000,191,-2,2015-01-21T14:38:46.472Z
341.0000,191,-2,2015-01-21T14:33:44.329Z
340.0000,191,-2,2015-01-21T14:28:42.127Z
339.0000,191,-2,2015-01-21T14:23:40.050Z
337.0000,191,-2,2015-01-21T14:18:37.978Z
338.0000,191,-2,2015-01-21T14:13:35.896Z
337.0000,191,-2,2015-01-21T14:08:33.698Z
337.0000,192,-2,2015-01-21T14:03:31.617Z
337.0000,191,-2,2015-01-21T13:58:29.540Z
341.0000,191,-2,2015-01-21T13:53:27.463Z
338.0000,191,-2,2015-01-21T13:48:25.388Z
339.0000,191,-2,2015-01-21T13:43:23.308Z
337.0000,191,-2,2015-01-21T13:38:21.106Z
336.0000,191,-2,2015-01-21T13:33:19.029Z
336.0000,191,-2,2015-01-21T13:28:16.959Z
338.0000,191,-2,2015-01-21T13:23:14.874Z
337.0000,191,-2,2015-01-21T13:18:12.673Z
334.0000,192,-2,2015-01-21T13:13:10.596Z
332.0000,191,-2,2015-01-21T13:08:08.521Z
335.0000,191,-2,2015-01-21T13:03:06.443Z
334.0000,191,-2,2015-01-21T12:58:04.364Z
333.0000,191,-2,2015-01-21T12:53:02.288Z
335.0000,191,-2,2015-01-21T12:48:00.210Z
334.0000,192,-2,2015-01-21T12:42:58.133Z
333.0000,192,-2,2015-01-21T12:37:56.053Z
335.0000,192,-2,2015-01-21T12:32:53.978Z
332.0000,192,-2,2015-01-21T12:27:51.909Z
335.0000,192,-2,2015-01-21T12:22:49.824Z
333.0000,192,-2,2015-01-21T12:17:47.744Z
332.0000,192,-2,2015-01-21T12:12:45.668Z
331.0000,192,-2,2015-01-21T12:07:43.592Z
328.0000,192,-2,2015-01-21T12:02:41.515Z
333.0000,193,-2,2015-01-21T11:57:39.436Z
331.0000,192,-2,2015-01-21T11:52:37.361Z
329.0000,192,-2,2015-01-21T11:47:35.283Z
329.0000,193,-2,2015-01-21T11:42:33.206Z
329.0000,193,-2,2015-01-21T11:37:31.131Z
329.0000,193,-2,2015-01-21T11:32:29.051Z
328.0000,193,-2,2015-01-21T11:27:26.975Z
329.0000,193,-2,2015-01-21T11:22:24.899Z
328.0000,193,-2,2015-01-21T11:17:22.821Z
329.0000,193,-2,2015-01-21T11:12:20.750Z
328.0000,193,-2,2015-01-21T11:07:18.667Z
331.0000,193,-2,2015-01-21T11:02:16.360Z
327.0000,193,-2,2015-01-21T10:57:14.136Z
328.0000,193,-2,2015-01-21T10:52:12.062Z
327.0000,193,-2,2015-01-21T10:47:09.860Z
327.0000,193,-2,2015-01-21T10:42:07.782Z
327.0000,193,-2,2015-01-21T10:37:05.715Z
327.0000,193,-2,2015-01-21T10:32:03.628Z
324.0000,193,-2,2015-01-21T10:27:01.551Z
326.0000,193,-2,2015-01-21T10:21:59.475Z
327.0000,194,-2,2015-01-21T10:16:57.270Z
325.0000,193,-2,2015-01-21T10:11:55.193Z
323.0000,194,-2,2015-01-21T10:06:53.118Z
322.0000,194,-2,2015-01-21T10:01:51.042Z
322.0000,194,-2,2015-01-21T09:56:48.839Z
324.0000,194,-2,2015-01-21T09:51:46.761Z
320.0000,194,-2,2015-01-21T09:46:44.686Z
319.0000,194,-2,2015-01-21T09:41:42.610Z
318.0000,194,-2,2015-01-21T09:36:40.533Z
320.0000,194,-2,2015-01-21T09:31:38.453Z
323.0000,194,-2,2015-01-21T09:26:36.262Z
321.0000,195,-2,2015-01-21T09:21:34.177Z
318.0000,194,-2,2015-01-21T09:16:32.099Z
320.0000,195,-2,2015-01-21T09:11:30.020Z
321.0000,195,-2,2015-01-21T09:06:27.943Z
320.0000,195,-2,2015-01-21T09:01:25.870Z
318.0000,195,-2,2015-01-21T08:56:23.790Z
318.0000,195,-2,2015-01-21T08:51:21.711Z
318.0000,195,-2,2015-01-21T08:46:19.635Z
318.0000,195,-2,2015-01-21T08:41:17.565Z
316.0000,195,-2,2015-01-21T08:36:15.479Z
316.0000,195,-2,2015-01-21T08:31:11.890Z
315.0000,195,-2,2015-01-21T08:26:09.575Z
314.0000,196,-2,2015-01-21T08:21:07.517Z
315.0000,196,-2,2015-01-21T08:16:05.420Z
315.0000,196,-2,2015-01-21T08:11:03.326Z
316.0000,196,-2,2015-01-21T08:06:01.021Z
317.0000,196,-2,2015-01-21T08:00:58.938Z
317.0000,197,-2,2015-01-21T07:55:56.736Z
316.0000,196,-2,2015-01-21T07:50:54.660Z
314.0000,196,-2,2015-01-21T07:45:52.457Z
315.0000,197,-2,2015-01-21T07:40:50.383Z
313.0000,196,-2,2015-01-21T07:35:48.311Z
312.0000,197,-2,2015-01-21T07:30:46.226Z
312.0000,197,-2,2015-01-21T07:25:44.150Z
312.0000,197,-2,2015-01-21T07:20:42.075Z
312.0000,197,-2,2015-01-21T07:15:39.997Z
311.0000,197,-2,2015-01-21T07:10:37.918Z
311.0000,197,-2,2015-01-21T07:05:35.842Z
312.0000,197,-2,2015-01-21T07:00:33.765Z
311.0000,197,-2,2015-01-21T06:55:31.689Z
312.0000,197,-2,2015-01-21T06:50:29.612Z
311.0000,197,-2,2015-01-21T06:45:27.532Z
312.0000,197,-2,2015-01-21T06:40:25.455Z
313.0000,197,-2,2015-01-21T06:35:23.379Z
312.0000,197,-2,2015-01-21T06:30:21.302Z
313.0000,198,-2,2015-01-21T06:25:19.224Z
311.0000,198,-2,2015-01-21T06:20:17.149Z
311.0000,198,-2,2015-01-21T06:15:15.072Z
311.0000,198,-2,2015-01-21T06:10:12.996Z
311.0000,198,-2,2015-01-21T06:05:10.918Z
312.0000,198,-2,2015-01-21T06:00:08.843Z
311.0000,198,-2,2015-01-21T05:55:06.764Z
311.0000,199,-2,2015-01-21T05:50:04.686Z
310.0000,199,-2,2015-01-21T05:45:02.608Z
310.0000,199,-2,2015-01-21T05:40:00.536Z
309.0000,199,-2,2015-01-21T05:34:58.330Z
308.0000,199,-2,2015-01-21T05:29:56.252Z
307.0000,199,-2,2015-01-21T05:24:54.173Z
307.0000,199,-2,2015-01-21T05:19:52.097Z
307.0000,200,-2,2015-01-21T05:14:50.024Z
308.0000,199,-2,2015-01-21T05:09:47.941Z
307.0000,199,-2,2015-01-21T05:04:45.863Z
306.0000,199,-2,2015-01-21T04:59:43.787Z
305.0000,200,-2,2015-01-21T04:54:41.707Z
306.0000,200,-2,2015-01-21T04:49:39.631Z
306.0000,200,-2,2015-01-21T04:44:37.556Z
306.0000,200,-2,2015-01-21T04:39:35.477Z
306.0000,201,-2,2015-01-21T04:34:33.398Z
305.0000,201,-2,2015-01-21T04:29:31.325Z
306.0000,200,-2,2015-01-21T04:24:29.244Z
305.0000,200,-2,2015-01-21T04:19:27.166Z
305.0000,200,-2,2015-01-21T04:14:25.089Z
305.0000,200,-2,2015-01-21T04:09:23.013Z
304.0000,200,-2,2015-01-21T04:04:20.790Z
304.0000,201,-2,2015-01-21T03:59:18.607Z
304.0000,200,-2,2015-01-21T03:54:16.529Z
303.0000,201,-2,2015-01-21T03:49:13.538Z
303.0000,201,-2,2015-01-21T03:44:11.383Z
303.0000,201,-2,2015-01-21T03:39:09.295Z
302.0000,200,-2,2015-01-21T03:34:07.220Z
303.0000,200,-2,2015-01-21T03:29:05.141Z
304.0000,200,-2,2015-01-21T03:24:03.065Z
304.0000,200,-2,2015-01-21T03:19:00.824Z
305.0000,199,-2,2015-01-21T03:13:58.660Z
305.0000,199,-2,2015-01-21T03:08:56.586Z
306.0000,197,-2,2015-01-21T03:03:53.540Z
323.0000,189,-2,2015-01-21T02:59:04.184Z
314.0000,197,-2,2015-01-21T02:58:12.951Z
314.0000,197,-2,2015-01-21T02:58:07.831Z
315.0000,197,-2,2015-01-21T02:58:02.707Z
315.0000,196,-2,2015-01-21T02:57:57.572Z
313.0000,196,-2,2015-01-21T02:57:52.446Z
314.0000,195,-2,2015-01-21T02:57:47.330Z
313.0000,193,-2,2015-01-21T02:57:42.193Z
312.0000,193,-2,2015-01-21T02:57:37.075Z
313.0000,192,-2,2015-01-21T02:57:32.198Z
931.0000,272,-2,2015-01-21T02:31:32.701Z
923.0000,273,-2,2015-01-21T02:31:11.792Z
925.0000,274,-2,2015-01-21T02:30:51.441Z
921.0000,271,-2,2015-01-21T02:30:31.944Z
924.0000,275,-2,2015-01-21T02:30:12.431Z
923.0000,274,-2,2015-01-21T02:29:52.926Z
924.0000,274,-2,2015-01-21T02:29:33.423Z
925.0000,273,-2,2015-01-21T02:29:13.917Z
926.0000,275,-2,2015-01-21T02:28:54.218Z
927.0000,275,-2,2015-01-21T02:28:34.531Z
927.0000,275,-2,2015-01-21T02:28:15.027Z
928.0000,275,-2,2015-01-21T02:27:55.522Z
930.0000,276,-2,2015-01-21T02:27:36.017Z
931.0000,277,-2,2015-01-21T02:27:16.512Z
930.0000,277,-2,2015-01-21T02:26:57.008Z
932.0000,277,-2,2015-01-21T02:26:37.509Z
952.0000,275,-2,2015-01-21T02:26:17.999Z
952.0000,276,0,2015-01-21T02:25:58.743Z
953.0000,276,-2,2015-01-21T02:25:57.867Z
945.0000,279,-2,2015-01-21T02:23:48.709Z
945.0000,279,-2,2015-01-21T02:23:36.591Z
945.0000,279,-2,2015-01-21T02:23:24.454Z
945.0000,279,-2,2015-01-21T02:23:12.326Z
946.0000,279,-2,2015-01-21T02:23:00.199Z
948.0000,277,-2,2015-01-21T02:22:48.069Z
945.0000,281,-2,2015-01-21T02:22:35.945Z
932.0000,283,-2,2015-01-21T02:22:23.313Z
933.0000,286,-2,2015-01-21T02:22:11.186Z
932.0000,287,-2,2015-01-21T02:21:59.057Z
932.0000,287,-2,2015-01-21T02:21:46.929Z
933.0000,288,-2,2015-01-21T02:21:34.802Z
932.0000,287,-2,2015-01-21T02:21:21.547Z
931.0000,289,-2,2015-01-21T02:21:09.300Z
932.0000,287,-2,2015-01-21T02:20:57.167Z
933.0000,289,-2,2015-01-21T02:20:45.047Z
934.0000,289,-2,2015-01-21T02:20:32.910Z
934.0000,289,-2,2015-01-21T02:20:20.782Z
934.0000,290,-2,2015-01-21T02:20:07.030Z
935.0000,290,-2,2015-01-21T02:19:54.038Z
935.0000,290,-2,2015-01-21T02:19:40.649Z
937.0000,291,-2,2015-01-21T02:19:27.147Z
937.0000,290,-2,2015-01-21T02:19:14.772Z
937.0000,291,-2,2015-01-21T02:19:02.550Z
938.0000,288,-2,2015-01-21T02:18:50.389Z
939.0000,290,-2,2015-01-21T02:18:36.882Z
939.0000,291,-2,2015-01-21T02:18:23.495Z
940.0000,291,-2,2015-01-21T02:18:11.127Z
942.0000,292,-2,2015-01-21T02:17:59.001Z
942.0000,292,-2,2015-01-21T02:17:46.880Z
941.0000,292,-2,2015-01-21T02:17:34.365Z
942.0000,292,-2,2015-01-21T02:17:22.237Z
942.0000,292,-2,2015-01-21T02:17:10.110Z
942.0000,293,-2,2015-01-21T02:16:56.856Z
942.0000,291,-2,2015-01-21T02:16:44.735Z
943.0000,293,-2,2015-01-21T02:16:32.600Z
943.0000,292,-2,2015-01-21T02:16:20.723Z
940.0000,276,-2,2015-01-21T02:15:57.717Z
972.0000,592,-2,2015-01-21T02:15:52.590Z
949.0000,407,-2,2015-01-21T02:15:47.469Z
945.0000,283,-2,2015-01-21T02:15:42.337Z
944.0000,284,-2,2015-01-21T02:15:37.211Z
944.0000,284,-2,2015-01-21T02:15:32.085Z
947.0000,283,-2,2015-01-21T02:15:26.959Z
947.0000,284,-2,2015-01-21T02:15:20.708Z
946.0000,283,-2,2015-01-21T02:15:15.582Z
949.0000,283,-2,2015-01-21T02:15:10.707Z
949.0000,284,-2,2015-01-21T02:14:49.450Z
948.0000,285,-2,2015-01-21T02:14:44.948Z
950.0000,284,-2,2015-01-21T02:14:40.447Z
